Trip Start Timestamp,Trip ID,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Year,Month,Weekday,Hour of Day
2018-11-01 17:15:00,8e85a782d393e629b05031ad34c54aa486a0e9b8,2018-11-01 17:15:00,479.0,2.2,32.0,28.0,5.52,0.0,2.5,8.02,False,1,41.88086731071836,-87.63221655574236,41.877791474711394,-87.67110594893845,2018,11,Thursday,17
2018-11-01 17:30:00,c665088d43f41ecca885c763bb83a24670161da7,2018-11-01 17:30:00,759.0,1.6,8.0,8.0,5.09,0.0,3.0,8.09,False,1,41.900216882425134,-87.62165098436122,41.89321552320787,-87.62662895333865,2018,11,Thursday,17
2018-11-01 18:00:00,36684ef92b4ecf8bb9fd547ee0e37428c6e68de2,2018-11-01 18:15:00,650.0,2.8,8.0,28.0,8.14,0.0,3.5,11.64,False,1,41.89175783858836,-87.61822846481563,41.880175484019496,-87.64141934310818,2018,11,Thursday,18
2018-11-01 18:15:00,fae412bf2b3a9d3103cda1e7b1d79520964d856a,2018-11-01 18:15:00,557.0,1.6,37.0,41.0,5.11,0.0,3.0,8.11,False,1,41.801338475808144,-87.63169738002212,41.790250690662276,-87.6014223614217,2018,11,Thursday,18
2018-11-01 18:15:00,d2fa70a84e4193429b3e5a950429a4b2e0ec7650,2018-11-01 18:30:00,1319.0,14.8,76.0,,21.61,0.0,8.95,30.56,False,1,41.98036353101973,-87.90181536650947,,,2018,11,Thursday,18
2018-11-01 18:15:00,055558ba969c58f8d01ff632e91026b6a3e60675,2018-11-01 19:15:00,3838.0,16.2,76.0,7.0,32.88,0.0,8.0,40.88,False,1,41.97822428983468,-87.90537525107615,41.9166963902227,-87.64603872412866,2018,11,Thursday,18
2018-11-01 19:00:00,56744c89de56cea71e84167c3e3e71280a284cfb,2018-11-01 19:00:00,581.0,1.6,8.0,8.0,5.64,0.0,3.0,8.64,False,1,41.89863889343342,-87.61925975200184,41.88970834532249,-87.63202401807436,2018,11,Thursday,19
2018-11-01 19:30:00,c5b59ddf777bf4bd9db145a0ba008d8a6d21cc0f,2018-11-01 20:00:00,1709.0,18.4,8.0,,26.54,0.0,3.0,29.54,False,1,41.89056882491846,-87.6304149638116,,,2018,11,Thursday,19
2018-11-01 19:45:00,e8e27d8683f162edd53ab42797cb2c115f89c5a9,2018-11-01 20:00:00,385.0,1.4,8.0,8.0,5.12,0.0,0.0,5.12,True,3,41.893941419538194,-87.63738039535987,41.90726438677871,-87.6361049698839,2018,11,Thursday,19
2018-11-01 20:00:00,7738f680c738fac1d01b169f3b73773d8bc3b019,2018-11-01 20:15:00,899.0,1.9,8.0,32.0,6.51,0.0,2.5,9.01,True,2,41.89116117921408,-87.61798283663306,41.87203711435066,-87.6317214451176,2018,11,Thursday,20
2018-11-01 20:00:00,b8b013163c3cda49f7ff494783fc593566ed7c4b,2018-11-01 20:15:00,1100.0,4.6,32.0,31.0,10.61,0.0,3.0,13.61,False,1,41.88494839020682,-87.62302096026006,41.855352368331616,-87.65809030454385,2018,11,Thursday,20
2018-11-01 20:30:00,1a84845f6b535cfca48bad87550034a24867adff,2018-11-01 21:00:00,2065.0,21.1,,23.0,27.81,0.0,3.5,31.31,False,1,,,41.906627829721536,-87.70943827419038,2018,11,Thursday,20
2018-11-01 20:45:00,723b602bb2b1c95dec06f22b3a6531666ec9667f,2018-11-01 21:00:00,528.0,3.2,8.0,28.0,7.91,0.0,2.5,10.41,False,1,41.89344514103843,-87.63306705879005,41.884414262582844,-87.65590646698111,2018,11,Thursday,20
2018-11-01 20:45:00,2211c2f7d12448bc4411fc9f906c0955c1546c80,2018-11-01 21:15:00,1876.0,17.5,76.0,8.0,55.17,5.5,8.3,68.97,False,1,41.98008523010139,-87.90362127756536,41.89369137104731,-87.63731311317359,2018,11,Thursday,20
2018-11-01 21:00:00,72a8bc70ce7e3b459ceef60babd10e4cb8c694ed,2018-11-01 21:00:00,367.0,1.5,1.0,1.0,6.6,0.0,3.0,9.6,False,1,42.00920216853759,-87.67194809386811,42.008937011100414,-87.67080513674446,2018,11,Thursday,21
2018-11-01 21:15:00,92d143b45e36400cfd55c030e11186edcbcd0105,2018-11-01 21:45:00,1693.0,8.6,41.0,32.0,10.67,0.0,3.0,13.67,True,5,41.789950192039036,-87.60070650028607,41.88633174631291,-87.62230267271902,2018,11,Thursday,21
2018-11-01 21:45:00,57f1de4ca04fbc7bf78c2f3bf98984abeb0e364c,2018-11-01 22:00:00,908.0,6.3,8.0,6.0,10.53,0.0,3.5,14.03,False,1,41.89404174428924,-87.62850041823089,41.94188898663548,-87.66476372364986,2018,11,Thursday,21
2018-11-01 22:15:00,fa2fb3d8818c8281bdcd408ab54a76765cee4cd3,2018-11-01 22:15:00,453.0,1.6,8.0,8.0,5.32,0.0,3.0,8.32,False,1,41.90523702670553,-87.64991075103401,41.89986010118782,-87.62994929022557,2018,11,Thursday,22
2018-11-01 22:30:00,92bf08be9f6dab297eafc84a363a173b6b46140f,2018-11-01 22:45:00,1023.0,12.4,73.0,,15.66,0.0,3.0,18.66,True,1,41.714564940665525,-87.63764635901566,,,2018,11,Thursday,22
2018-11-02 01:00:00,b6979dedcd6e3439d2a2dd8fe0339b8affc5ad69,2018-11-02 01:15:00,433.0,1.1,14.0,16.0,6.0,0.0,3.0,9.0,False,1,41.969403220187935,-87.72046651100503,41.952414061229796,-87.72509984647375,2018,11,Friday,1
2018-11-02 04:45:00,41902b0729323054c500fc9318c56075f60d11bc,2018-11-02 05:15:00,1410.0,16.4,7.0,56.0,23.67,0.0,7.5,31.17,False,1,41.92419355053047,-87.65047134295058,41.79265644014754,-87.7682244547049,2018,11,Friday,4
2018-11-02 04:45:00,70e2c18eb727f1ed7c859d5e0906d028c9f0cac3,2018-11-02 05:15:00,2129.0,16.0,7.0,76.0,26.93,0.0,8.0,34.93,False,1,41.92189098569711,-87.64916427738932,41.979552482981504,-87.91435926945135,2018,11,Friday,4
2018-11-02 07:15:00,28c245639aa343d260fb29780b120aed171f2615,2018-11-02 07:15:00,240.0,0.7,32.0,32.0,5.16,0.0,0.67,5.83,True,1,41.87837876265419,-87.62238998221092,41.8818904588024,-87.63275861509082,2018,11,Friday,7
2018-11-02 07:15:00,329688960ac3fb81ba5e29757f9c09092a537053,2018-11-02 07:45:00,1983.0,7.1,16.0,28.0,6.26,0.0,2.5,8.76,True,2,41.95579544252185,-87.71314327603106,41.87999280223465,-87.64385111957273,2018,11,Friday,7
2018-11-02 07:45:00,1c2353f489869e5f8d2acc77fe930e4ecc4baa06,2018-11-02 08:00:00,1174.0,4.7,28.0,32.0,6.42,0.0,0.0,6.42,True,2,41.8837260649976,-87.68402111986686,41.88084031434741,-87.63254757012687,2018,11,Friday,7
2018-11-02 08:00:00,77d840adff2215f90238f4cad30fe7e801591703,2018-11-02 08:15:00,262.0,0.9,22.0,22.0,6.55,0.0,3.0,9.55,False,1,41.92245500643435,-87.71102598522907,41.92950146561666,-87.71211003830047,2018,11,Friday,8
2018-11-02 08:00:00,d5351fc0275df1cc96cf2532632cde953934a407,2018-11-02 08:30:00,1386.0,8.5,,25.0,19.16,0.0,3.0,22.16,False,1,,,41.889953193112916,-87.75682225582369,2018,11,Friday,8
2018-11-02 08:30:00,7d23441a4e4a09f44dc5a68bac0823df53dfb23a,2018-11-02 09:00:00,1837.0,6.2,22.0,28.0,15.53,0.0,3.0,18.53,False,1,41.92084475039643,-87.71911447755635,41.882697709854575,-87.65746833630914,2018,11,Friday,8
2018-11-02 10:15:00,af4296762619658a1cf14b3f35c6b86be5e6f457,2018-11-02 10:30:00,342.0,1.2,34.0,34.0,5.03,0.0,3.0,8.030000000000001,False,1,41.8424982649353,-87.63278891512836,41.842442886473314,-87.6343159784724,2018,11,Friday,10
2018-11-02 10:30:00,8529984f22242706e9422f63298214e28f2a629d,2018-11-02 10:45:00,1626.0,18.7,76.0,,25.08,0.0,9.25,34.33,False,1,41.979674961961315,-87.90462549922466,,,2018,11,Friday,10
2018-11-02 11:30:00,b860f099875a7a108e71d1bae8606e88bfd1ad41,2018-11-02 11:45:00,272.0,1.0,14.0,16.0,6.1,0.0,0.0,6.1,True,1,41.966361654611205,-87.73333214618087,41.95776066261438,-87.7321540665042,2018,11,Friday,11
2018-11-02 12:00:00,111b2b121535ab493383ffec5a4f01d917afe510,2018-11-02 12:00:00,734.0,1.7,32.0,8.0,7.66,0.0,2.5,10.16,False,1,41.87106437439837,-87.62017738061405,41.892190089945856,-87.62927103077365,2018,11,Friday,12
2018-11-02 12:45:00,f5ef2bf77eff8fefd66b33080d9757344b872046,2018-11-02 14:00:00,3805.0,12.9,24.0,16.0,20.56,0.0,2.5,23.06,True,4,41.89817140786659,-87.6885189341607,41.957988936260385,-87.7308449597292,2018,11,Friday,12
2018-11-02 13:00:00,2d113575f2af19f6621aa717cfc6e208c9b65ec4,2018-11-02 13:30:00,1317.0,4.5,6.0,28.0,13.23,0.0,3.0,16.23,False,1,41.93563409616996,-87.65440103303344,41.884362840155944,-87.65596439191268,2018,11,Friday,13
2018-11-02 13:00:00,1acd640ad428cc5ec14512e9f3d5fe1e30d3c2aa,2018-11-02 13:30:00,2114.0,23.7,76.0,,58.07,11.0,9.25,78.32,False,1,41.98103552662161,-87.90387370661202,,,2018,11,Friday,13
2018-11-02 14:45:00,4bc661f6ad91f50c4c2ad1e48df04074fcac76f4,2018-11-02 15:00:00,697.0,1.4,32.0,8.0,5.71,0.0,3.0,8.71,False,1,41.876797812110375,-87.62191159144186,41.892092125679184,-87.62890646925706,2018,11,Friday,14
2018-11-02 16:00:00,073b88865307fecc219ee75ac7c395c69de20046,2018-11-02 16:15:00,1008.0,5.4,33.0,24.0,11.13,0.0,3.0,14.13,False,1,41.86075341991159,-87.62957521927032,41.90158388946005,-87.67993362415856,2018,11,Friday,16
2018-11-02 16:15:00,2f9bf967a97127944a47212060e76b58f2909c29,2018-11-02 16:30:00,1286.0,12.3,76.0,,38.17,5.0,9.05,52.22,False,1,41.979277672460135,-87.90363936389478,,,2018,11,Friday,16
2018-11-02 17:00:00,d342fb19589c7e91f8cacc37bd08128a2f00d52f,2018-11-02 17:30:00,1398.0,3.9,6.0,77.0,8.43,0.0,0.0,8.43,True,2,41.95258625759728,-87.65435412044233,41.98124231261106,-87.67040882203145,2018,11,Friday,17
2018-11-02 18:15:00,ce88476104027ed4fe5bfb6b8b23bbd597875c8a,2018-11-02 18:45:00,1571.0,5.7,24.0,31.0,10.36,0.0,3.0,13.36,True,2,41.905614470081545,-87.67379181090304,41.856228454668305,-87.64510081817808,2018,11,Friday,18
2018-11-02 18:30:00,8927911499b726e32650d8ed91293ec640603a7b,2018-11-02 19:00:00,1212.0,2.4,8.0,28.0,13.1,1.0,3.5,17.6,False,1,41.89851366115454,-87.62608465415703,41.88541735267051,-87.64293206191327,2018,11,Friday,18
2018-11-02 19:00:00,93675534da0e701b411ad3e5ba9e33f4c3807636,2018-11-02 19:00:00,263.0,0.7,8.0,8.0,2.54,0.0,2.5,5.04,False,1,41.89085300953198,-87.63185685401862,41.89284962619773,-87.61437115106682,2018,11,Friday,19
2018-11-02 19:15:00,42cce1b90702d1a75e4c628fbd58d5f5e6e3ef76,2018-11-02 19:30:00,1251.0,5.8,5.0,77.0,13.8,0.0,3.5,17.3,False,1,41.93697555575383,-87.67336286945691,41.985508238902305,-87.6550520330257,2018,11,Friday,19
2018-11-02 19:30:00,39a17bb4bd85d53be145b006a170223ffd5a58ec,2018-11-02 19:45:00,575.0,2.2,4.0,21.0,5.65,0.0,2.5,8.15,False,1,41.96348293402244,-87.69269335425015,41.94397233341978,-87.70161142551333,2018,11,Friday,19
2018-11-02 20:00:00,e8d6702431d78d4cf8e7320467825b2e3edd609a,2018-11-02 20:30:00,1270.0,15.5,32.0,50.0,20.2,0.0,3.0,23.2,False,1,41.878582270134075,-87.62509421280782,41.706616352160474,-87.59683044114824,2018,11,Friday,20
2018-11-02 20:15:00,82b80c79afdbd33a31a4b39e601ab80db225cd40,2018-11-02 21:15:00,2920.0,27.6,,6.0,46.7,10.0,2.5,59.2,False,1,,,41.94582334737471,-87.65536048011876,2018,11,Friday,20
2018-11-02 20:30:00,176a07e703d848a432cef7f13fff8764c59e06bc,2018-11-02 20:30:00,289.0,1.0,60.0,34.0,3.61,0.0,3.0,6.609999999999999,True,1,41.83546295758843,-87.65023203650654,41.841264724505805,-87.6348011186473,2018,11,Friday,20
2018-11-02 20:45:00,d957e33ba06970aeddaa668a6009af0131b67d21,2018-11-02 21:30:00,2285.0,18.2,76.0,32.0,30.41,0.0,8.0,38.41,False,1,41.980503945774636,-87.90166153220537,41.875989693318054,-87.62287128349888,2018,11,Friday,20
2018-11-02 21:15:00,420e1c1aa9985196650cd254f30f0acd5aea8161,2018-11-02 21:30:00,736.0,6.4,22.0,32.0,10.48,0.0,3.0,13.48,False,1,41.92183838448841,-87.700362752536,41.88042106592102,-87.63328009052998,2018,11,Friday,21
2018-11-02 22:00:00,ab6787c58c1715ea74aa0d289ab693b48ade63d6,2018-11-02 22:15:00,581.0,2.2,19.0,19.0,3.54,0.0,3.0,6.54,True,4,41.92632547809505,-87.76546224948551,41.92829176463738,-87.76548072758735,2018,11,Friday,22
2018-11-02 22:45:00,6d43333d7c9c167bc59e04a96f325756630d61f5,2018-11-02 23:00:00,1197.0,5.0,7.0,22.0,8.2,0.0,0.0,8.2,True,2,41.92833523959156,-87.63565545512415,41.93015361705058,-87.68381123212224,2018,11,Friday,22
2018-11-02 23:00:00,8ff62e058b69c432468f667cbc1f650dadc21d44,2018-11-02 23:30:00,1332.0,8.3,32.0,27.0,16.12,0.0,3.0,19.12,False,1,41.87854063767781,-87.62381401574925,41.878588249049315,-87.70552453883079,2018,11,Friday,23
2018-11-02 23:15:00,f5b8312543b9ac7604e7082bf3f62e17db445565,2018-11-02 23:30:00,1316.0,7.4,28.0,6.0,15.74,0.0,2.5,18.240000000000002,False,1,41.8796616166657,-87.64136876860556,41.95509809456798,-87.64594713800251,2018,11,Friday,23
2018-11-02 23:45:00,014927e7561a0c34c1486d0fdfa46499ce4c7a74,2018-11-03 00:00:00,942.0,3.4,24.0,22.0,8.04,0.0,2.5,10.54,False,1,41.89152249552499,-87.68284227367394,41.9213792890526,-87.6996951889948,2018,11,Friday,23
2018-11-03 00:00:00,a40de274feebea74a679b2761bfff98f62dd1de7,2018-11-03 00:00:00,292.0,0.5,8.0,8.0,2.55,0.0,2.5,5.05,False,1,41.891307621307355,-87.6378141693994,41.889577356033705,-87.63338548239093,2018,11,Saturday,0
2018-11-03 00:45:00,7d42c57e4b65991442278f19bcb97d1636d29245,2018-11-03 00:45:00,220.0,0.8,7.0,7.0,3.82,0.0,2.5,6.32,False,1,41.92154813574601,-87.64169409443691,41.922794382672,-87.64675965627201,2018,11,Saturday,0
2018-11-03 02:00:00,5f4b0f17152f99b04ecaadde04912208d1df8717,2018-11-03 02:00:00,285.0,0.8,6.0,6.0,5.17,0.0,3.5,8.67,False,1,41.94645435838479,-87.65634443925534,41.94163485430163,-87.64624678011909,2018,11,Saturday,2
2018-11-03 02:30:00,180e97ecdcd826780e7d572fdfcd7d993db2c4cb,2018-11-03 03:00:00,1551.0,16.1,8.0,71.0,22.63,0.0,2.5,25.13,False,1,41.90008425556275,-87.63343369187749,41.74485492179294,-87.65785225849929,2018,11,Saturday,2
2018-11-03 04:00:00,a033076806c6577f2e3e64fdcfe90814944be6a6,2018-11-03 04:45:00,2589.0,13.2,40.0,53.0,15.61,0.0,2.5,18.11,True,4,41.79218733730191,-87.61830868876677,41.67421088149382,-87.6351182119583,2018,11,Saturday,4
2018-11-03 04:15:00,556ae9d5555fbcbf8aa83cae91abf933a60d7767,2018-11-03 04:45:00,1535.0,16.9,6.0,,23.01,0.0,3.0,26.01,False,1,41.9359698668382,-87.65021561398993,,,2018,11,Saturday,4
2018-11-03 04:30:00,aa4917bb5d7b6f0ee40b146cc7f556d669098cb3,2018-11-03 05:00:00,1721.0,12.7,2.0,76.0,20.34,3.0,7.5,30.84,False,1,42.00122325962507,-87.69606472874693,41.98059463048825,-87.91420640546092,2018,11,Saturday,4
2018-11-03 05:00:00,7deb4f82dbffa656b562808dc4604d99c5f4825a,2018-11-03 05:15:00,1444.0,9.1,29.0,35.0,10.06,0.0,2.5,12.56,True,3,41.86251373849153,-87.71546825574461,41.834624624106006,-87.61760386691185,2018,11,Saturday,5
2018-11-03 08:15:00,7f42c7b6b9318571407d8b094a06a0f76199b892,2018-11-03 08:15:00,296.0,1.4,27.0,27.0,5.66,0.0,2.5,8.16,False,1,41.87934513435833,-87.70601756275178,41.87892932276294,-87.70566308689905,2018,11,Saturday,8
2018-11-03 09:45:00,e8265c4bf238e39afdd0d3f6cb36bc564b0011ca,2018-11-03 10:00:00,703.0,2.8,28.0,31.0,8.25,0.0,0.0,8.25,True,2,41.87871421985779,-87.65714865499095,41.84288023538425,-87.68476156707368,2018,11,Saturday,9
2018-11-03 10:15:00,0fa5d7687d1d7ef1dd364d4fa8a1365891a7369f,2018-11-03 10:30:00,1433.0,8.7,6.0,,15.86,0.0,2.5,18.36,False,1,41.948075572599016,-87.65378651754057,,,2018,11,Saturday,10
2018-11-03 10:45:00,3aeee2975f2e635b6df234b8fb5a7fb542109a12,2018-11-03 11:00:00,1103.0,7.0,3.0,8.0,12.59,5.5,3.0,21.09,False,1,41.971761300693224,-87.67085219047162,41.89351384556093,-87.62443857437152,2018,11,Saturday,10
2018-11-03 11:45:00,026cf5d3139a4a6846b29d23c853c808e4b81392,2018-11-03 12:00:00,1096.0,2.4,24.0,7.0,8.38,0.0,3.5,11.88,False,1,41.89961936198607,-87.67996186245485,41.92385988656381,-87.66285083097165,2018,11,Saturday,11
2018-11-03 12:00:00,2c8b864b79a8caccb88bef4c86e562fbc187dfbd,2018-11-03 12:30:00,1174.0,9.7,24.0,33.0,15.97,6.0,3.0,24.97,False,1,41.890588236159935,-87.65386901217984,41.8589073898093,-87.61744645081966,2018,11,Saturday,12
2018-11-03 12:15:00,2b5ea89988adf74be07edd9485fb2751794ab7b3,2018-11-03 12:30:00,233.0,0.6,8.0,32.0,3.0,0.0,3.5,6.5,False,1,41.89191265456335,-87.6178564650902,41.876152274182054,-87.62115985202594,2018,11,Saturday,12
2018-11-03 12:30:00,06f9b732e8e30ed97c783119eb6d41243a6a8d12,2018-11-03 12:45:00,800.0,2.5,1.0,,3.57,0.0,3.0,6.57,True,3,42.009450252195336,-87.67031580776943,,,2018,11,Saturday,12
2018-11-03 13:15:00,802595b0d6314a8902c2fe003add766ababee454,2018-11-03 13:30:00,932.0,4.1,23.0,28.0,2.97,0.0,2.5,5.470000000000001,True,3,41.90168433246534,-87.72140246817497,41.87298729909236,-87.66400364044128,2018,11,Saturday,13
2018-11-03 13:30:00,9e95d1440a0b1200f83bda98e22e717a18322da0,2018-11-03 13:45:00,1220.0,9.4,32.0,,15.11,0.0,3.0,18.11,False,1,41.88119683337823,-87.63168613035475,,,2018,11,Saturday,13
2018-11-03 16:00:00,c2c5d42158b91afc8b4c0ff2e395744fa028f111,2018-11-03 16:00:00,391.0,0.9,24.0,24.0,5.23,0.0,2.5,7.73,False,1,41.91198630351727,-87.67515775293276,41.90671179758293,-87.67339179407196,2018,11,Saturday,16
2018-11-03 17:45:00,cdc22018f00ba8a044b6d5c4643cca91a0b0afff,2018-11-03 18:00:00,1116.0,10.6,60.0,56.0,6.27,0.0,3.0,9.27,True,2,41.83810538388565,-87.64698863704109,41.79396328897172,-87.76977929708985,2018,11,Saturday,17
2018-11-03 18:45:00,1386f8032ede254457bde8b9992da43fd36c6bc2,2018-11-03 19:00:00,602.0,2.8,27.0,22.0,10.26,0.0,0.0,10.26,True,1,41.8782716492023,-87.7042202129345,41.916552093837,-87.70531886291616,2018,11,Saturday,18
2018-11-03 19:00:00,6c0fc9ff796d8701fd8c90b0226bf2fe4d9d98f9,2018-11-03 19:15:00,899.0,2.2,7.0,6.0,7.52,0.0,2.5,10.02,False,1,41.92167395988752,-87.65776925129867,41.944538967889144,-87.65287812364345,2018,11,Saturday,19
2018-11-03 19:15:00,cef4f55b817069a344afe866af4ddcf5989e519e,2018-11-03 19:45:00,1413.0,6.4,8.0,34.0,12.9,0.0,2.5,15.4,False,1,41.898116744044586,-87.62231826317404,41.85072485166301,-87.63179464029163,2018,11,Saturday,19
